,Value
2001-11-20 00:54:00,64.45
2001-11-27 00:59:00,66.64
2001-11-27 00:59:00,65.38
2001-12-08 01:20:00,65.52
2001-12-08 01:20:00,65.61
2001-12-14 02:45:00,56.46
2001-12-14 02:45:00,56.66
2001-12-19 01:33:00,66.51
2001-12-19 01:33:00,66.66
2002-01-03 03:15:00,64.7
2002-01-03 03:15:00,64.99
2002-01-10 00:59:00,58.37
2002-01-10 00:59:00,57.94
2002-01-18 21:13:00,61.96
2002-01-18 21:13:00,61.86
2002-01-24 01:14:00,59.03
2002-01-24 01:14:00,59.09
2002-01-29 01:51:00,53.32
2002-01-29 04:24:00,52.48
2002-02-04 03:05:00,62.68
2002-02-04 03:05:00,61.8
2002-02-15 01:12:00,55.4
2002-02-15 01:12:00,55.51
2002-02-21 02:18:00,63.07
2002-02-21 02:18:00,63.7
2002-02-27 03:06:00,61.28
2002-02-27 03:06:00,61.72
2002-03-05 02:52:00,56.71
2002-03-05 02:52:00,57.29
2002-03-19 22:55:00,52.87
2002-03-19 22:55:00,53.26
2002-03-26 01:40:00,60.76
2002-03-26 01:40:00,60.02
2002-04-02 03:52:00,51.92
2002-04-02 03:52:00,51.65
2002-04-09 04:01:00,50.18
2002-04-09 04:01:00,49.96
2002-04-19 02:22:00,45.14
2002-04-22 01:31:00,52.85
2002-04-22 01:31:00,53.33
2002-04-30 02:01:00,54.25
2002-04-30 02:01:00,55.95
2002-05-11 23:58:00,55.2
2002-05-11 23:58:00,55.11
2002-05-14 21:50:00,56.01
2002-05-14 21:50:00,55.84
2002-05-21 22:38:00,54.73
2002-05-21 22:38:00,53.93
2002-05-27 23:42:00,62.15
2002-05-27 23:42:00,61.47
2002-06-05 22:08:00,56.19
2002-06-05 22:08:00,56.36
2002-06-10 01:39:00,57.37
2002-06-10 01:39:00,56.78
2002-06-18 03:13:00,57.79
2002-06-26 01:55:00,58.8
2002-06-26 01:55:00,58.36
2002-07-02 01:55:00,57.57
2002-07-02 01:55:00,58.31
2002-07-11 02:08:00,55.8
2002-07-11 02:08:00,56.69
2002-07-19 04:36:00,60.63
2002-07-19 04:36:00,60.87
2002-07-23 03:24:00,58.41
2002-07-23 03:24:00,58.39
2002-07-31 02:36:00,57.33
2002-07-31 02:36:00,57.41
2002-08-06 01:42:00,63.99
2002-08-06 01:42:00,64.15
2002-08-14 01:10:00,61.65
2002-08-14 01:10:00,60.32
2002-08-26 22:45:00,70.53
2002-08-26 22:45:00,70.37
2002-09-05 01:46:00,58.3
2002-09-05 01:46:00,58.46
2002-09-10 03:03:00,66.41
2002-09-10 03:03:00,65.64
2002-09-24 22:37:00,77.9
2002-09-24 22:37:00,78.14
2002-10-04 23:39:00,71.38
2002-10-04 23:39:00,71.5
2002-10-08 01:37:00,71.07
2002-10-08 01:37:00,70.91
2002-10-15 02:27:00,70.29
2002-10-15 02:27:00,70.65
2002-10-22 02:38:00,79.06
2002-10-22 02:38:00,79.85
2002-10-29 03:38:00,73.61
2002-10-29 03:38:00,72.49
2002-11-05 20:50:00,68.41
2002-11-05 20:50:00,68.76
2002-11-13 01:54:00,73.22
2002-11-13 01:54:00,73.96
2002-11-19 01:21:00,71.65
2002-11-19 01:21:00,71.08
2002-11-26 01:10:00,75.6
2002-11-26 01:10:00,75.77
2002-12-03 01:38:00,66.87
2002-12-03 01:38:00,67.23
2002-12-11 01:09:00,62.43
2002-12-11 01:09:00,62.01
2002-12-17 01:12:00,66.43
2002-12-17 01:12:00,66.7
2002-12-24 22:21:00,57.49
2002-12-24 22:21:00,57.55
2002-12-31 03:53:00,56.09
2002-12-31 03:53:00,55.18
2003-01-08 01:47:00,65.71
2003-01-08 01:47:00,65.73
2003-01-17 03:01:00,65.23
2003-01-17 03:01:00,65.8
2003-01-23 01:43:00,66.08
2003-01-23 01:43:00,66.0
2003-01-31 01:45:00,50.47
2003-02-07 02:45:00,72.22
2003-02-07 02:45:00,71.26
2003-02-14 01:30:00,63.91
2003-02-14 01:30:00,62.83
2003-02-14 02:53:00,62.61
2003-02-14 02:53:00,62.42
2003-02-18 01:52:00,55.69
2003-02-18 01:52:00,56.6
2003-02-25 03:57:00,53.15
2003-02-25 03:57:00,52.76
2003-03-06 01:59:00,64.52
2003-03-06 01:59:00,63.97
2003-03-11 01:09:00,65.85
2003-03-11 01:09:00,68.25
2003-03-18 01:30:00,68.56
2003-03-18 01:30:00,68.43
2003-03-27 01:37:00,64.06
2003-03-27 01:37:00,63.61
2003-04-01 04:23:00,54.63
2003-04-01 04:23:00,54.88
2003-04-18 02:15:00,68.46
2003-04-18 02:15:00,66.88
2003-04-22 02:45:00,51.61
2003-04-22 02:45:00,51.83
2003-04-30 01:55:00,56.13
2003-04-30 01:55:00,57.0
2003-05-06 21:57:00,53.43
2003-05-06 21:57:00,55.37
2003-05-13 00:24:00,52.26
2003-05-13 00:24:00,51.78
2003-05-24 00:02:00,56.15
2003-05-24 00:02:00,56.6
2003-05-30 02:46:00,60.16
2003-05-30 02:46:00,59.02
2003-06-10 00:50:00,57.23
2003-06-10 00:50:00,57.4
2003-06-19 00:22:00,56.77
2003-06-19 00:22:00,56.25
2003-06-28 01:47:00,56.72
2003-06-28 01:47:00,57.02
2003-07-02 00:52:00,56.16
2003-07-02 00:52:00,55.8
2003-07-08 01:15:00,60.39
2003-07-08 01:15:00,59.4
2003-07-16 01:43:00,59.6
2003-07-16 01:43:00,58.95
2003-07-24 00:53:00,58.03
2003-07-24 00:53:00,57.57
2003-07-30 01:00:00,58.21
2003-07-30 01:00:00,58.19
2003-08-07 00:48:00,61.32
2003-08-07 00:48:00,61.62
2003-08-12 01:15:00,56.97
2003-08-12 01:15:00,56.8
2003-08-22 23:02:00,59.15
2003-08-22 23:02:00,61.58
2003-09-03 01:00:00,63.85
2003-09-03 01:00:00,63.83
2003-09-09 01:05:00,59.44
2003-09-09 01:05:00,58.49
2003-09-16 00:52:00,59.11
2003-09-16 00:52:00,58.75
2003-09-26 22:30:00,73.32
2003-09-26 22:30:00,72.79
2003-09-30 00:50:00,73.83
2003-09-30 00:50:00,74.24
2003-10-07 00:40:00,72.25
2003-10-07 00:40:00,72.64
2003-10-13 22:30:00,69.31
2003-10-13 22:30:00,69.45
2003-10-21 01:45:00,61.4
2003-10-21 01:45:00,61.14
2003-10-28 01:33:00,65.97
2003-10-28 01:33:00,66.0
2003-11-05 00:21:00,73.91
2003-11-05 00:21:00,73.47
2003-11-14 21:55:00,59.97
2003-11-14 21:55:00,59.77
2003-11-17 00:50:00,60.67
2003-11-17 00:50:00,60.95
2003-11-24 21:42:00,58.2
2003-11-24 21:42:00,59.33
2003-12-01 22:05:00,59.24
2003-12-01 22:05:00,58.16
2003-12-11 22:40:00,60.03
2003-12-11 22:40:00,59.58
2003-12-16 04:40:00,59.64
2003-12-16 04:40:00,59.63
2003-12-26 23:00:00,52.35
2003-12-26 23:00:00,52.57
2004-01-01 22:45:00,66.63
2004-01-01 22:45:00,66.17
2004-02-20 23:50:00,47.88
2004-02-20 23:50:00,47.36
2004-04-02 21:20:00,51.54
2004-04-02 21:20:00,52.33
2004-04-16 00:01:00,55.0
2004-04-16 00:01:00,55.15
2004-04-20 22:05:00,57.76
2004-04-20 22:05:00,58.12
2004-04-27 01:28:00,51.62
2004-05-04 00:50:00,52.79
2004-05-04 00:50:00,52.87
2004-05-15 00:13:00,55.12
2004-05-15 00:13:00,54.29
2004-05-18 00:43:00,53.03
2004-05-18 00:43:00,53.14
2004-05-27 22:30:00,53.2
2004-05-27 22:30:00,53.29
2004-06-03 21:50:00,56.01
2004-06-03 21:50:00,55.34
2004-06-10 00:36:00,55.24
2004-06-10 00:36:00,54.88
2004-06-16 00:48:00,57.09
2004-06-16 00:48:00,56.79
2004-06-22 22:50:00,60.26
2004-06-22 22:50:00,60.58
2004-07-02 21:24:00,62.13
2004-07-02 21:24:00,62.95
2004-07-06 23:25:00,61.17
2004-07-06 23:25:00,60.55
2004-07-14 00:30:00,59.21
2004-07-20 00:39:00,62.08
2004-07-20 00:39:00,62.73
2004-07-28 02:30:00,58.06
2004-07-28 02:30:00,57.47
2004-08-05 02:50:00,63.64
2004-08-05 02:50:00,62.65
2004-08-10 00:17:00,59.02
2004-08-10 00:17:00,60.05
2004-08-17 00:30:00,59.07
2004-08-17 00:30:00,59.08
2004-08-23 22:58:00,59.58
2004-08-23 22:58:00,59.46
2004-09-02 22:39:00,72.14
2004-09-02 22:39:00,72.49
2004-09-07 21:12:00,70.16
2004-09-07 21:12:00,69.71
2004-09-13 22:15:00,62.66
2004-09-13 22:15:00,62.34
2004-09-21 22:18:00,70.06
2004-09-21 22:18:00,68.79
2004-09-29 00:29:00,68.01
2004-09-29 00:29:00,67.09
2004-10-05 03:22:00,61.8
2004-10-05 03:22:00,61.29
2004-10-12 02:00:00,69.12
2004-10-12 02:00:00,67.85
2004-10-18 23:00:00,77.95
2004-10-18 23:00:00,77.38
2004-10-25 22:00:00,73.29
2004-10-25 22:00:00,76.49
2004-11-03 22:10:00,79.6
2004-11-03 22:10:00,79.1
2004-11-09 20:36:00,71.4
2004-11-09 20:36:00,65.69
2004-11-16 20:50:00,70.21
2004-11-16 20:50:00,70.24
2004-12-01 00:03:00,62.7
2004-12-01 00:03:00,63.58
2004-12-09 00:40:00,63.77
2004-12-09 00:40:00,63.26
2004-12-14 23:01:00,58.75
2004-12-14 23:01:00,58.29
2004-12-23 01:42:00,57.22
2004-12-23 01:42:00,56.25
2004-12-28 22:45:00,56.01
2004-12-28 22:45:00,55.8
2005-01-05 00:35:00,62.37
2005-01-05 00:35:00,61.84
2005-01-12 22:57:00,53.83
2005-01-12 22:57:00,46.71
2005-01-20 21:40:00,56.72
2005-01-20 21:40:00,57.77
2005-01-27 22:45:00,49.75
2005-01-27 22:45:00,50.37
2005-02-05 00:35:00,66.1
2005-02-05 00:35:00,66.82
2005-02-10 21:35:00,53.54
2005-02-10 21:35:00,53.02
2005-02-24 21:45:00,48.85
2005-02-24 21:45:00,48.44
2005-03-04 22:12:00,59.49
2005-03-04 22:12:00,59.03
2005-03-10 19:52:00,68.22
2005-03-10 19:52:00,67.58
2005-03-16 22:05:00,64.35
2005-03-16 22:05:00,63.78
2005-03-21 20:03:00,55.25
2005-03-21 20:03:00,54.36
2005-03-28 22:06:00,59.92
2005-03-28 22:06:00,59.9
2005-04-04 23:21:00,50.25
2005-04-04 23:21:00,50.41
2005-04-11 23:09:00,64.92
2005-04-11 23:09:00,63.93
2005-04-20 22:10:00,72.23
2005-04-20 22:10:00,71.2
2005-04-28 00:15:00,69.81
2005-04-28 00:15:00,69.6
2005-05-03 21:50:00,54.6
2005-05-03 21:50:00,54.41
2005-05-12 22:10:00,70.22
2005-05-12 22:10:00,69.24
2005-05-17 22:40:00,57.86
2005-05-17 22:40:00,57.45
2005-05-23 22:20:00,55.32
2005-05-23 22:20:00,55.21
2005-06-01 23:21:00,58.61
2005-06-01 23:21:00,58.49
2005-06-07 19:19:00,58.18
2005-06-07 19:19:00,58.06
2005-06-17 19:57:00,60.85
2005-06-17 19:57:00,61.37
2005-06-20 20:12:00,58.84
2005-06-20 20:12:00,58.42
2005-06-28 19:50:00,60.7
2005-06-28 19:50:00,60.59
2005-07-05 20:30:00,59.03
2005-07-05 20:30:00,58.8
2005-07-13 19:29:00,62.86
2005-07-13 19:29:00,62.87
2005-07-18 22:32:00,59.69
2005-07-18 22:32:00,59.64
2005-07-29 00:10:00,60.56
2005-07-29 00:10:00,60.14
2005-08-03 01:40:00,58.53
2005-08-03 01:40:00,58.19
2005-08-09 01:39:00,61.39
2005-08-09 01:39:00,60.34
2005-08-17 21:30:00,62.7
2005-08-17 21:30:00,62.37
2005-08-25 01:13:00,61.3
2005-08-25 01:13:00,61.41
2005-09-01 00:45:00,65.64
2005-09-01 00:45:00,65.76
2005-09-08 00:30:00,70.04
2005-09-08 00:30:00,63.2
2005-09-13 01:03:00,65.14
2005-09-13 01:03:00,63.86
2005-09-21 00:40:00,72.94
2005-09-21 00:40:00,71.0
2005-09-28 00:45:00,73.5
2005-09-28 00:45:00,72.82
2005-10-08 00:20:00,74.57
2005-10-08 00:20:00,74.96
2005-10-12 00:35:00,84.13
2005-10-12 00:35:00,84.37
2005-10-18 00:42:00,70.87
2005-10-18 00:42:00,69.71
2005-10-27 00:35:00,73.18
2005-10-27 00:35:00,73.62
2005-11-10 20:37:00,69.08
2005-11-10 20:37:00,68.82
2005-11-17 01:45:00,66.32
2005-11-17 01:45:00,65.77
2005-11-23 21:15:00,68.05
2005-11-23 21:15:00,67.75
2005-12-01 21:25:00,68.21
2005-12-01 21:25:00,66.81
2005-12-01 21:41:00,69.44
2005-12-01 21:41:00,68.72
2005-12-08 20:28:00,58.93
2005-12-08 20:28:00,58.92
2005-12-13 21:11:00,57.32
2005-12-13 21:11:00,56.88
2005-12-20 01:04:00,62.05
2005-12-20 01:04:00,63.06
2005-12-29 01:15:00,60.01
2005-12-29 01:15:00,60.58
2006-01-19 00:35:00,73.23
2006-01-19 00:35:00,71.15
2006-01-27 21:09:00,64.75
2006-01-27 21:09:00,65.92
2006-02-03 22:09:00,76.69
2006-02-03 22:09:00,76.31
2006-02-11 00:25:00,67.73
2006-02-11 00:25:00,67.55
2006-02-14 21:30:00,67.63
2006-02-14 21:30:00,68.25
2006-02-23 22:24:00,71.29
2006-02-23 22:24:00,70.67
2006-02-27 22:05:00,52.62
2006-02-27 22:05:00,52.19
2006-03-06 21:30:00,55.82
2006-03-06 21:30:00,55.67
2006-03-15 20:45:00,72.36
2006-03-15 20:45:00,71.45
2006-03-20 20:55:00,60.94
2006-03-20 20:55:00,60.79
2006-03-27 21:10:00,48.23
2006-03-27 21:10:00,49.22
2006-04-03 22:05:00,52.47
2006-04-03 22:05:00,52.0
2006-04-20 11:19:00,60.52
2006-04-20 11:19:00,59.89
2006-04-25 22:20:00,51.5
2006-04-25 22:20:00,51.34
2006-05-02 23:15:00,54.76
2006-05-02 23:15:00,54.48
2006-05-11 21:01:00,58.7
2006-05-11 21:01:00,58.69
2006-05-30 20:21:00,51.82
2006-05-30 20:21:00,52.51
2006-06-08 01:00:00,58.84
2006-06-08 01:00:00,57.96
2006-06-14 22:55:00,55.24
2006-06-21 22:10:00,56.21
2006-06-21 22:10:00,54.92
2006-06-28 22:30:00,60.71
2006-06-28 22:30:00,60.65
2006-07-05 22:55:00,56.08
2006-07-05 22:55:00,57.05
2006-07-13 22:00:00,58.26
2006-07-13 22:00:00,57.8
2006-07-20 00:51:00,56.96
2006-07-20 00:51:00,57.57
2006-07-28 00:27:00,55.81
2006-07-28 00:27:00,55.9
2006-08-03 01:28:00,58.68
2006-08-03 01:28:00,58.18
2006-08-10 00:15:00,60.43
2006-08-10 00:15:00,59.12
2006-08-17 00:50:00,58.02
2006-08-17 00:50:00,57.31
2006-08-25 22:10:00,59.49
2006-08-25 22:10:00,58.68
2006-08-28 21:23:00,60.29
2006-08-28 21:23:00,59.8
2006-09-06 20:50:00,66.01
2006-09-06 20:50:00,65.49
2006-09-11 21:00:00,65.88
2006-09-11 21:00:00,64.99
2006-09-19 20:28:00,63.03
2006-09-19 20:28:00,62.72
2006-09-25 20:48:00,73.08
2006-09-25 20:48:00,72.86
2006-10-05 20:11:00,68.18
2006-10-05 20:11:00,69.09
2006-10-11 20:54:00,70.13
2006-10-11 20:54:00,69.47
2006-10-16 20:47:00,69.61
2006-10-16 20:47:00,69.31
2006-10-23 20:09:00,69.62
2006-10-23 20:09:00,69.76
2006-10-30 21:01:00,70.35
2006-10-30 21:01:00,69.5
2006-11-07 20:07:00,65.48
2006-11-07 20:07:00,65.52
2006-11-13 20:11:00,69.58
2006-11-13 20:11:00,69.15
2006-11-21 20:40:00,67.09
2006-11-21 20:40:00,67.3
2006-11-28 20:11:00,64.66
2006-11-28 20:11:00,64.1
2006-12-07 20:45:00,63.75
2006-12-07 20:45:00,63.26
2006-12-15 22:00:00,61.86
2006-12-15 22:00:00,61.68
2006-12-18 20:02:00,65.91
2006-12-18 20:02:00,66.04
2006-12-29 21:50:00,64.27
2006-12-29 21:50:00,64.11
2007-01-03 20:04:00,59.85
2007-01-03 20:04:00,58.59
2007-01-12 20:52:00,61.51
2007-01-12 20:52:00,61.12
2007-01-16 22:16:00,61.15
2007-01-16 22:16:00,62.08
2007-01-24 20:07:00,60.29
2007-01-24 20:07:00,59.72
2007-01-29 23:05:00,58.16
2007-01-29 23:05:00,57.65
2007-02-08 20:15:00,77.32
2007-02-08 20:15:00,76.97
2007-02-14 20:24:00,71.05
2007-02-14 20:24:00,70.4
2007-02-23 22:15:00,69.65
2007-02-23 22:15:00,71.03
2007-02-27 21:35:00,72.16
2007-02-27 21:35:00,70.89
2007-03-06 00:45:00,69.59
2007-03-06 00:45:00,70.06
2007-03-07 21:41:00,70.19
2007-03-07 21:41:00,70.81
2007-03-14 20:09:00,66.49
2007-03-14 20:09:00,66.98
2007-04-12 00:20:00,50.23
2007-04-12 00:20:00,49.86
2007-04-19 21:05:00,61.99
2007-04-19 21:05:00,62.4
2007-04-26 22:17:00,55.4
2007-04-26 22:17:00,56.81
2007-05-01 22:52:00,54.57
2007-05-01 22:52:00,54.28
2007-05-11 21:03:00,63.96
2007-05-11 21:03:00,66.27
2007-05-16 22:02:00,64.86
2007-05-16 22:02:00,63.57
2007-05-25 20:04:00,60.29
2007-05-25 20:04:00,60.36
2007-05-30 20:41:00,57.35
2007-05-30 20:41:00,57.36
2007-06-05 21:58:00,58.86
2007-06-05 21:58:00,59.73
2007-06-14 23:07:00,59.71
2007-06-14 23:07:00,59.1
2007-06-21 21:02:00,57.88
2007-06-21 21:02:00,58.13
2007-06-28 22:46:00,58.87
2007-06-28 22:46:00,59.99
2007-07-06 21:02:00,59.68
2007-07-06 21:02:00,60.43
2007-07-12 22:49:00,59.62
2007-07-12 22:49:00,59.33
2007-07-20 00:05:00,56.85
2007-07-20 00:05:00,56.46
2007-07-27 00:06:00,59.5
2007-07-27 00:06:00,59.8
2007-08-02 21:24:00,59.83
2007-08-02 21:24:00,59.33
2007-08-09 01:00:00,58.85
2007-08-09 01:00:00,61.67
2007-08-16 00:15:00,56.12
2007-08-16 00:15:00,55.68
2007-08-23 00:30:00,61.34
2007-08-23 00:30:00,61.26
2007-08-29 22:40:00,62.13
2007-08-29 22:40:00,61.19
2007-09-06 22:35:00,65.29
2007-09-06 22:35:00,64.87
2007-09-13 02:30:00,65.59
2007-09-13 02:30:00,65.6
2007-09-25 22:35:00,73.21
2007-09-25 22:35:00,71.27
2007-10-11 00:50:00,72.05
2007-10-11 00:50:00,71.34
2007-10-18 22:25:00,79.19
2007-10-18 22:25:00,78.76
2007-10-23 21:06:00,75.76
2007-10-23 21:06:00,75.7
2007-11-06 22:00:00,71.15
2007-11-06 22:00:00,71.41
2007-11-16 20:28:00,67.7
2007-11-16 20:28:00,68.29
2007-11-21 21:49:00,67.9
2007-11-21 21:49:00,66.94
2007-11-28 22:30:00,65.49
2007-11-28 22:30:00,64.96
2007-12-04 21:00:00,72.46
2007-12-04 21:00:00,71.81
2007-12-13 23:00:00,61.12
2007-12-13 23:00:00,59.95
2007-12-19 23:40:00,58.12
2007-12-19 23:40:00,57.35
2007-12-27 20:50:00,56.96
2007-12-27 20:50:00,56.68
2008-01-03 00:15:00,64.5
2008-01-03 00:15:00,64.24
2008-01-10 21:09:00,69.29
2008-01-10 21:09:00,67.88
2008-01-18 22:05:00,66.19
2008-01-18 22:05:00,65.25
2008-01-25 21:50:00,67.12
2008-01-25 21:50:00,67.0
2008-01-30 01:05:00,58.87
2008-01-30 01:05:00,58.33
2008-02-07 22:00:00,61.96
2008-02-07 22:00:00,62.45
2008-02-14 21:41:00,60.96
2008-02-14 21:41:00,60.65
2008-02-19 21:13:00,58.85
2008-02-19 21:13:00,58.24
2008-02-27 22:10:00,49.71
2008-02-27 22:10:00,49.48
2008-03-06 20:51:00,51.5
2008-03-06 20:51:00,52.37
2008-03-12 21:43:00,61.55
2008-03-12 21:43:00,61.17
2008-03-18 21:08:00,51.04
2008-03-18 21:08:00,52.19
2008-03-26 20:07:00,50.51
2008-03-26 20:07:00,50.8
2008-04-03 21:50:00,62.02
2008-04-03 21:50:00,62.09
2008-04-10 21:40:00,50.58
2008-04-10 21:40:00,50.23
2008-04-17 22:40:00,51.91
2008-04-17 22:40:00,52.34
2008-04-23 23:25:00,50.19
2008-04-23 23:25:00,49.83
2008-05-01 22:21:00,63.17
2008-05-01 22:21:00,62.75
2008-05-06 22:18:00,54.49
2008-05-06 22:18:00,55.32
2008-05-13 20:52:00,61.35
2008-05-13 20:52:00,60.99
2008-05-22 21:21:00,61.3
2008-05-22 21:21:00,62.08
2008-05-28 21:20:00,58.01
2008-05-28 21:20:00,57.26
2008-06-04 21:35:00,56.91
2008-06-04 21:35:00,56.68
2008-06-12 21:30:00,55.8
2008-06-12 21:30:00,55.45
2008-06-20 20:47:00,61.04
2008-06-20 20:47:00,60.77
2008-06-26 20:57:00,59.17
2008-06-26 20:57:00,59.11
2008-07-03 22:18:00,58.66
2008-07-03 22:18:00,59.09
2008-07-10 01:10:00,56.5
2008-07-10 01:10:00,56.85
2008-07-16 21:20:00,59.5
2008-07-16 21:20:00,57.06
2008-07-25 00:15:00,64.83
2008-07-25 00:15:00,64.38
2008-07-30 23:30:00,61.38
2008-07-30 23:30:00,60.95
2008-08-07 00:15:00,61.44
2008-08-07 00:15:00,60.68
2008-08-14 21:18:00,58.97
2008-08-14 21:18:00,58.91
2008-08-21 21:35:00,58.48
2008-08-21 21:35:00,58.2
2008-08-27 22:09:00,57.9
2008-08-27 22:09:00,57.93
2008-09-05 00:30:00,59.18
2008-09-05 00:30:00,59.23
2008-09-11 20:43:00,61.1
2008-09-11 20:43:00,61.17
2008-09-18 21:35:00,65.34
2008-09-18 21:35:00,64.73
2008-09-25 20:15:00,63.38
2008-09-25 20:15:00,62.93
2008-10-02 20:56:00,59.27
2008-10-02 20:56:00,59.51
2008-10-09 20:55:00,62.51
2008-10-09 20:55:00,62.91
2008-10-16 20:42:00,61.08
2008-10-16 20:42:00,60.79
2008-10-23 21:20:00,64.72
2008-10-23 21:20:00,64.4
2008-10-31 20:20:00,63.2
2008-10-31 20:20:00,63.21
2008-11-06 19:00:00,57.5
2008-11-06 19:00:00,57.51
2008-11-13 19:30:00,61.05
2008-11-13 19:30:00,61.03
2008-11-20 20:30:00,64.38
2008-11-20 20:30:00,63.67
2008-11-26 19:28:00,57.6
2008-11-26 19:28:00,57.53
2008-12-04 19:59:00,55.99
2008-12-04 19:59:00,56.61
2008-12-11 20:25:00,55.12
2008-12-11 20:25:00,54.64
2008-12-18 20:45:00,63.44
2008-12-18 20:45:00,63.62
2008-12-23 20:10:00,55.12
2008-12-23 20:10:00,55.32
2008-12-31 22:45:00,51.63
2008-12-31 22:45:00,51.17
2009-01-08 20:40:00,56.48
2009-01-08 20:40:00,56.25
2009-01-15 20:41:00,61.62
2009-01-15 20:41:00,61.58
2009-01-22 20:50:00,59.59
2009-01-22 20:50:00,61.11
2009-01-30 00:15:00,58.45
2009-01-30 00:15:00,58.22
2009-02-04 22:07:00,54.15
2009-02-04 22:07:00,54.28
2009-02-19 21:33:00,51.29
2009-02-19 21:33:00,51.82
2009-02-26 22:07:00,52.55
2009-02-26 22:07:00,52.15
2009-03-12 21:37:00,61.68
2009-03-12 21:37:00,61.04
2009-03-26 19:40:00,50.33
2009-03-26 19:40:00,50.33
2009-04-09 19:25:00,49.89
2009-04-09 19:25:00,50.13
2009-04-24 20:45:00,51.18
2009-04-24 20:45:00,50.25
2009-05-01 21:43:00,55.39
2009-05-01 21:43:00,55.01
2009-05-08 20:35:00,65.01
2009-05-08 20:35:00,65.43
2009-05-14 19:44:00,51.91
2009-05-14 19:44:00,51.52
2009-05-19 21:10:00,55.65
2009-05-19 21:10:00,55.43
2009-05-28 20:55:00,56.13
2009-05-28 20:55:00,55.54
2009-06-05 20:40:00,60.83
2009-06-05 20:40:00,63.83
2009-06-11 21:40:00,51.47
2009-06-11 21:40:00,51.7
2009-06-19 22:41:00,53.66
2009-06-19 22:41:00,53.54
2009-06-25 21:40:00,52.93
2009-06-25 21:40:00,53.2
2009-07-02 22:25:00,54.79
2009-07-02 22:25:00,55.1
2009-07-10 01:39:00,54.4
2009-07-10 01:39:00,53.87
2009-07-17 22:39:00,57.85
2009-07-17 22:39:00,57.83
2009-07-23 22:38:00,58.82
2009-07-23 22:38:00,59.33
2009-07-30 21:40:00,58.29
2009-07-30 21:40:00,57.83
2009-08-07 22:39:00,54.76
2009-08-07 22:39:00,54.51
2009-08-13 23:39:00,58.03
2009-08-13 23:39:00,59.83
2009-08-20 22:34:00,56.31
2009-08-20 22:34:00,55.57
2009-08-28 00:40:00,64.72
2009-08-28 00:40:00,64.99
2009-09-04 00:39:00,56.54
2009-09-04 00:39:00,56.27
2009-09-11 02:38:00,60.12
2009-09-11 02:38:00,59.73
2009-09-17 19:39:00,58.74
2009-09-17 19:39:00,58.73
2009-10-23 00:38:00,61.53
2009-10-23 00:38:00,61.73
2009-10-30 00:40:00,63.67
2009-10-30 00:40:00,63.49
2009-11-06 21:39:00,60.66
2009-11-06 21:39:00,60.87
2009-11-12 21:38:00,58.67
2009-11-12 21:38:00,58.81
2009-11-28 00:40:00,59.18
2009-11-28 00:40:00,58.78
2009-12-04 23:39:00,57.89
2009-12-04 23:39:00,57.37
2009-12-11 20:38:00,58.4
2009-12-11 20:38:00,59.15
2009-12-18 22:25:00,55.27
2009-12-18 22:25:00,53.74
2009-12-24 20:40:00,50.8
2009-12-24 20:40:00,50.0
2009-12-30 20:40:00,53.74
2009-12-30 20:40:00,53.68
2010-01-08 00:38:00,50.56
2010-01-08 00:38:00,50.64
2010-01-22 21:39:00,53.05
2010-01-22 21:39:00,51.86
2010-01-28 21:38:00,63.1
2010-01-28 21:38:00,62.81
2010-02-05 20:39:00,42.97
2010-02-05 20:39:00,42.06
2010-02-18 20:41:00,63.87
2010-02-18 20:41:00,64.03
2010-02-25 21:40:00,58.89
2010-02-25 21:40:00,59.65
2010-03-05 20:38:00,52.9
2010-03-05 20:38:00,53.38
2010-03-11 20:40:00,57.25
2010-03-11 20:40:00,57.68
2010-03-18 19:40:00,53.94
2010-03-18 19:40:00,53.18
2010-06-25 00:27:00,57.29
2010-06-25 00:27:00,56.83
2010-07-03 04:30:00,56.55
2010-07-03 04:30:00,57.38
2010-07-09 04:29:00,52.67
2010-07-09 04:29:00,52.73
2010-07-16 01:37:00,55.62
2010-07-16 01:37:00,56.6
2010-07-21 02:22:00,56.22
2010-07-21 02:22:00,55.79
2010-07-29 06:39:00,55.86
2010-07-29 06:39:00,55.45
2010-08-05 06:24:00,56.03
2010-08-05 06:24:00,56.11
2010-08-11 06:21:00,54.07
2010-08-11 06:21:00,54.13
2010-08-20 04:40:00,59.75
2010-08-20 04:40:00,60.27
2010-08-28 05:38:00,54.97
2010-08-28 05:38:00,55.57
2010-09-02 06:13:00,57.28
2010-09-02 06:13:00,56.08
2010-09-10 04:33:00,61.91
2010-09-10 04:33:00,59.83
2010-09-16 07:38:00,67.59
2010-09-16 07:38:00,66.46
2010-09-23 03:08:00,70.45
2010-09-23 03:08:00,70.65
2010-10-01 01:27:00,67.89
2010-10-01 01:27:00,67.96
2010-10-12 01:38:00,67.04
2010-10-12 01:38:00,67.63
2010-10-22 00:38:00,79.64
2010-10-22 00:38:00,79.76
2010-10-29 01:32:00,75.15
2010-10-29 01:32:00,75.23
2010-11-05 02:42:00,65.19
2010-11-05 02:42:00,65.34
2010-12-02 22:36:00,66.0
2010-12-02 22:36:00,66.89
2010-12-08 13:45:00,58.7
2010-12-08 13:45:00,59.03
2010-12-15 22:43:00,60.47
2010-12-15 22:43:00,60.57
